Series_Title,Overview,Director,Star1,Star2,Star3,Star4,Released_Year,Certificate,Runtime,IMDB_Rating,Meta_score,No_of_Votes,Gross,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Is_Short_Film,Is_Long_Film,Genre_Count
Paan Singh Tomar,"The story of Paan Singh Tomar, an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement.",Tigmanshu Dhulia,Irrfan Khan,Mahie Gill,Rajesh Abhay,Hemendra Dandotiya,0.8992886085030585,0.509425794400405,0.45340183912895243,1.2251115254115825,0.042806019934002744,-0.9280653086814772,-0.7693393746234221,2.4039230756923473,-0.401808104551204,-0.25486208580221614,2.614064523559687,-0.5549574186810778,1.8915396051687836,-1.8381735466428732,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
El secreto de sus ojos,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,Juan Jos Campanella,Ricardo Darn,Soledad Villamil,Pablo Rago,Carla Quevedo,0.7621683282792847,-0.716325690419682,0.23201320014528984,1.2251115254115825,0.20953665006368064,-0.1018406425624275,-0.6263258249514205,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,2.8982753492378883,2.4596747752497685,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
Warrior,"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",Gavin O'Connor,Tom Hardy,Nick Nolte,Joel Edgerton,Jennifer Morrison,0.8535818484284672,0.509425794400405,0.637892371615338,1.2251115254115825,-0.5407511855198698,1.151766007525554,-0.46273766773858777,2.4039230756923473,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,6.177917664283546,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
Chak De! India,Kabir Khan is the coach of the Indian Women's National Hockey Team and his dream is to make his all girls team emerge victorious against all odds.,Shimit Amin,Shah Rukh Khan,Vidya Malvade,Sagarika Ghatge,Shilpa Shukla,0.6707548081301021,-0.716325690419682,1.1175677560799402,1.2251115254115825,-0.7908471307143866,-0.7168765410421462,-0.7451586438817399,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,4.189586086828551,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,6.177917664283546,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
There Will Be Blood,"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",Paul Thomas Anderson,Daniel Day-Lewis,Paul Dano,Ciarn Hinds,Martin Stringer,0.6707548081301021,1.735177279220492,1.3020582885663257,1.2251115254115825,1.2932857459065867,1.5722068366547308,0.13538738953873353,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,-2.068818271280458
Pan's Labyrinth,"In the Falangist Spain of 1944, the bookish young stepdaughter of a sadistic army officer escapes into an eerie but captivating fantasy world.",Guillermo del Toro,Ivana Baquero,Ariadna Gil,Sergi Lpez,Maribel Verd,0.625048048055511,0.509425794400405,-0.17386597132475823,1.2251115254115825,1.7101123212307816,2.0951898007119847,0.07712034684899555,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,4.024316333393724,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,4.375255094603873,-0.14744195615489714,1.0215078369104984,-0.9873144969898835,0.7387214423917707
Rang De Basanti,"The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.",Rakeysh Omprakash Mehra,Aamir Khan,Soha Ali Khan,Siddharth,Sharman Joshi,0.625048048055511,0.509425794400405,1.6341412470418195,1.2251115254115825,0.042806019934002744,-0.5216152447761815,-0.7207569040160375,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,1.8019400522234994,1.8915396051687836,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
Black,"The cathartic tale of a young woman who can't see, hear or talk and the teacher who brings a ray of light into her dark world.",Sanjay Leela Bhansali,Amitabh Bachchan,Rani Mukerji,Shernaz Patel,Ayesha Kapoor,0.5793412879809197,-0.716325690419682,-0.026273545335649837,1.2251115254115825,0.042806019934002744,-0.9274610563628378,-0.7537244811072973,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,-2.068818271280458
"Swades: We, the People",A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,Ashutosh Gowariker,Shah Rukh Khan,Gayatri Joshi,Kishori Ballal,Smit Sheth,0.5336345279063284,-0.716325690419682,3.2207598264247346,1.2251115254115825,0.042806019934002744,-0.6710359976212643,-0.7426887498418173,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,-2.068818271280458
Der Untergang,"Traudl Junge, the final secretary for Adolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII.",Oliver Hirschbiegel,Bruno Ganz,Alexandra Maria Lara,Ulrich Matthes,Juliane Khler,0.5336345279063284,-0.716325690419682,1.2282620755717715,1.2251115254115825,0.3762672801933585,0.6113371944737376,-0.64619314025285,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,2.614064523559687,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,4.077376607575022,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
Hauru no ugoku shiro,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",Hayao Miyazaki,Chieko Baish,Takuya Kimura,Tatsuya Gashin,Akihiro Miwa,0.5336345279063284,-0.716325690419682,-0.13696786482748113,1.2251115254115825,0.20953665006368064,0.6248011756249587,-0.6641590025651042,-0.41598668863894195,2.4887501985977636,3.9236907163038857,-0.3825460278380029,-0.5549574186810778,-0.5286698714990793,-1.8381735466428732,4.189586086828551,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,-0.9873144969898835,0.7387214423917707
A Beautiful Mind,"After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",Ron Howard,Russell Crowe,Ed Harris,Jennifer Connelly,Christopher Plummer,0.39651424768255455,0.509425794400405,0.45340183912895243,1.2251115254115825,-0.4573858704550309,3.2845701103333047,3.07406634558231,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,2.614064523559687,-0.5549574186810778,-0.5286698714990793,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,-0.6650484144443435
"Lock, Stock and Two Smoking Barrels","A botched card game in London triggers four friends, thugs, weed-growers, hard gangsters, loan sharks and debt collectors to collide with each other in a series of unexpected events, all for the sake of weed, cash and two antique shotguns.",Guy Ritchie,Jason Flemyng,Dexter Fletcher,Nick Moran,Jason Statham,0.2593939674587808,1.735177279220492,-0.5797451427948063,1.2251115254115825,-0.9575777608440645,1.6644302012183505,-0.6824757191132594,2.4039230756923473,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,1.8019400522234994,1.8915396051687836,-1.8381735466428732,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,1.0215078369104984,-0.9873144969898835,0.7387214423917707
L.A. Confidential,"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",Curtis Hanson,Kevin Spacey,Russell Crowe,Guy Pearce,Kim Basinger,0.2136872073841895,1.735177279220492,0.5640961586207838,1.2251115254115825,1.0431898007120701,1.6476505791392106,0.6846325730384195,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,1.8915396051687836,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,2.8982753492378883,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
Heat,A group of professional bank robbers start to feel the heat from police when they unknowingly leave a clue at their latest heist.,Michael Mann,Al Pacino,Robert De Niro,Val Kilmer,Jon Voight,0.12227368723500698,1.735177279220492,1.7448355665336508,1.2251115254115825,-0.12392461019567513,1.8808093413383018,0.748122667437719,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,1.8915396051687836,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,2.53397960362331,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,0.7387214423917707
Casino,"A tale of greed, deception, money, power, and murder occur between two best friends: a mafia enforcer and a casino executive compete against each other over a gambling empire, and over a fast-living and fast-loving socialite.",Martin Scorsese,Robert De Niro,Sharon Stone,Joe Pesci,James Woods,0.12227368723500698,1.735177279220492,2.0400204185118676,1.2251115254115825,-0.37402055539019197,1.3083861426969898,0.18527623661248863,-0.41598668863894195,-0.401808104551204,-0.25486208580221614,-0.3825460278380029,-0.5549574186810778,1.8915396051687836,0.5440182739145268,-0.23868706341751864,-0.2484894121523233,-0.2452557357939863,-0.17087153154335222,-0.2144622700660867,-0.3450327796711772,-0.40655781409087083,-0.23534914819664468,-0.16186683836550778,-0.39463616777740074,-0.22855810195691875,-0.14744195615489714,-0.9789450103725609,1.0128484926016907,-0.6650484144443435
